blnid,flnid,bdid,fdid,bpid,fpid,bx,by,bh,fx,fy,fh,bx_1,by_1,bh_1,lcnt,lno,lanetype,limitvel,lanecfgfg,blid1,blid2,blid3,blid4,flid1,flid2,flid3,flid4
8056.0,8125.0,1747.0,1761.0,99184.0,99174.0,6818.989292154642,-8252.397662255587,-62.53672152613217,6813.077780446558,-8239.715127064244,-62.4859253660793,6818.904901342069,-8252.216339583101,-62.53339552300713,0.0,0.0,0.0,25.0,0.0,8135.0,0.0,0.0,0.0,8047.0,0.0,0.0,0.0
8126.0,8135.0,1745.0,1747.0,99255.0,99184.0,6819.799821708172,-8254.136644606115,-62.56584964969488,6818.989292154642,-8252.397662255587,-62.53672152613217,6819.7154503263755,-8253.955320630603,-62.563523605348564,0.0,0.0,0.0,25.0,0.0,8233.0,0.0,0.0,0.0,8056.0,17056.0,0.0,0.0
8136.0,8233.0,1726.0,1745.0,93892.0,99255.0,6828.049263529738,-8271.833157471818,-62.59571641712819,6819.799821708172,-8254.136644606115,-62.56584964969488,6827.963895222795,-8271.652839163617,-62.595390005485115,2.0,1.0,0.0,25.0,0.0,8236.0,0.0,0.0,0.0,8126.0,0.0,0.0,0.0
8234.0,8236.0,1725.0,2853.0,99266.0,93892.0,6828.28245891673,-8272.324563720587,-62.59760657687502,6828.049263529738,-8271.833157471818,-62.59571641712819,6828.19709060222,-8272.144245413107,-62.59728015042174,0.0,0.0,0.0,25.0,0.0,14024.0,8271.0,0.0,0.0,8136.0,0.0,0.0,0.0
8237.0,8271.0,1718.0,1725.0,106290.0,99266.0,6833.149523092512,-8277.18475232809,-62.61715453064835,6828.28245891673,-8272.324563720587,-62.59760657687502,6832.975745847221,-8277.087100015704,-62.6168410674436,0.0,0.0,2.0,25.0,0.0,8291.0,0.0,0.0,0.0,8234.0,0.0,0.0,0.0
8272.0,8291.0,1714.0,1718.0,99270.0,106290.0,6836.460987814402,-8279.390343398096,-62.62557882252395,6833.149523092512,-8277.18475232809,-62.61715453064835,6836.310531277433,-8279.258249031254,-62.62624527939033,0.0,0.0,0.0,25.0,0.0,8336.0,14921.0,0.0,0.0,8237.0,10634.0,0.0,0.0
8292.0,8336.0,1705.0,1714.0,99291.0,99270.0,6839.9137447404855,-8287.43511903327,-62.64678094140709,6836.460987814402,-8279.390343398096,-62.62557882252395,6839.904966559033,-8287.235353926279,-62.64551061888869,0.0,0.0,0.0,25.0,0.0,8351.0,0.0,0.0,0.0,8272.0,0.0,0.0,0.0
8337.0,8351.0,1702.0,1705.0,99337.0,99291.0,6839.525912452695,-8290.399361242828,-62.64023754127493,6839.9137447404855,-8287.43511903327,-62.64678094140709,6839.569225633246,-8290.204608674858,-62.64102950979168,0.0,0.0,0.0,25.0,0.0,8466.0,0.0,0.0,0.0,8292.0,15008.0,0.0,0.0
8352.0,8466.0,1678.0,1702.0,99353.0,99337.0,6821.253014557751,-8295.81470898767,-62.64875689427936,6839.525912452695,-8290.399361242828,-62.64023754127493,6821.407364827994,-8295.94174921388,-62.65008798270128,0.0,0.0,0.0,25.0,0.0,8516.0,15096.0,0.0,0.0,15042.0,8337.0,0.0,0.0
8467.0,8516.0,1668.0,1678.0,99469.0,99353.0,6817.541736231301,-8286.890207927798,-62.61112903248841,6821.253014557751,-8295.81470898767,-62.64875689427936,6817.540521622211,-8287.09013131055,-62.61338884477618,0.0,0.0,0.0,25.0,0.0,8526.0,0.0,0.0,0.0,8352.0,0.0,0.0,0.0
8517.0,8526.0,1666.0,1668.0,99520.0,99469.0,6817.823255763356,-8284.913609083507,-62.614848642490415,6817.541736231301,-8286.890207927798,-62.61112903248841,6817.786980294439,-8285.11022996701,-62.61406661604451,0.0,0.0,0.0,25.0,0.0,8566.0,10573.0,0.0,0.0,15097.0,8467.0,0.0,0.0
8527.0,8566.0,1658.0,1666.0,106326.0,99520.0,6817.061917566661,-8277.153900849813,-62.581908099954035,6817.823255763356,-8284.913609083507,-62.614848642490415,6817.142352965725,-8277.33730012744,-62.582233272024496,0.0,0.0,2.0,25.0,0.0,8665.0,0.0,0.0,0.0,8517.0,0.0,0.0,0.0
8567.0,8665.0,3680.0,1658.0,93991.0,106326.0,6808.728657939211,-8259.306045835623,-62.5337542418215,6817.061917566661,-8277.153900849813,-62.581908099954035,6808.813062132576,-8259.487372460466,-62.534080328618074,2.0,1.0,0.0,25.0,0.0,8672.0,17630.0,0.0,0.0,8527.0,0.0,0.0,0.0
8666.0,8672.0,1637.0,3680.0,99531.0,93991.0,6808.171307521385,-8258.112020641234,-62.52860547423052,6808.728657939211,-8259.306045835623,-62.5337542418215,6808.255700378478,-8258.293357047232,-62.529931521704384,0.0,0.0,0.0,25.0,0.0,8742.0,17252.0,0.0,0.0,8567.0,0.0,0.0,0.0
8673.0,8742.0,1623.0,1637.0,99539.0,99531.0,6802.2508560379065,-8245.433629869065,-62.50980381291765,6808.171307521385,-8258.112020641234,-62.52860547423052,6802.33525194825,-8245.614959137347,-62.508129411336995,0.0,0.0,0.0,25.0,0.0,8754.0,0.0,0.0,0.0,8666.0,0.0,0.0,0.0
8743.0,8754.0,1621.0,1623.0,99610.0,99539.0,6801.250725999951,-8243.291327224128,-62.52195430371057,6802.2508560379065,-8245.433629869065,-62.50980381291765,6801.335088526454,-8243.471646146094,-62.522278481313606,0.0,0.0,0.0,25.0,0.0,8866.0,0.0,0.0,0.0,8673.0,17171.0,0.0,0.0
8755.0,8866.0,3969.0,1621.0,94091.0,99610.0,6791.850699049642,-8223.159463587577,-62.48282046642316,6801.250725999951,-8243.291327224128,-62.52195430371057,6791.935091514442,-8223.340789023314,-62.484145284068745,2.0,1.0,0.0,25.0,0.0,8869.0,0.0,0.0,0.0,8743.0,0.0,0.0,0.0
8867.0,8869.0,1598.0,3969.0,99623.0,94091.0,6791.679850888316,-8222.793834640212,-62.48016479419766,6791.850699049642,-8223.159463587577,-62.48282046642316,6791.764243354598,-8222.975171151904,-62.48148961405059,0.0,0.0,0.0,25.0,0.0,18973.0,8970.0,18124.0,0.0,8755.0,0.0,0.0,0.0
8870.0,8970.0,1578.0,1598.0,99627.0,99623.0,6783.222688225876,-8204.681497307147,-62.38072321264326,6791.679850888316,-8222.793834640212,-62.48016479419766,6783.308092172168,-8204.86284118157,-62.376048478046414,0.0,0.0,0.0,25.0,0.0,8985.0,0.0,0.0,0.0,8867.0,0.0,0.0,0.0
8971.0,8985.0,1575.0,1578.0,99729.0,99627.0,6781.969383194648,-8201.99810518125,-62.44192198532983,6783.222688225876,-8204.681497307147,-62.38072321264326,6782.054744554089,-8202.178428943938,-62.438245794023715,0.0,0.0,0.0,25.0,0.0,9072.0,0.0,0.0,0.0,8870.0,18353.0,0.0,0.0
8986.0,9072.0,2972.0,1575.0,94204.0,99729.0,6774.622339173918,-8186.24480815573,-62.416774248269576,6781.969383194648,-8201.99810518125,-62.44192198532983,6774.703768620463,-8186.428207234707,-62.41709731263836,2.0,1.0,0.0,25.0,0.0,9136.0,14668.0,0.0,0.0,8971.0,18397.0,0.0,0.0
9073.0,9136.0,737.0,2972.0,97884.0,94204.0,6778.419027753465,-8175.565945563655,-62.44503765565196,6774.622339173918,-8186.24480815573,-62.416774248269576,6778.243914323303,-8175.662228742784,-62.44397570740739,0.0,0.0,1.0,25.0,0.0,3824.0,0.0,0.0,0.0,8986.0,0.0,0.0,0.0
9137.0,9200.0,2105.0,744.0,102406.0,97847.0,6782.8140428068955,-8182.524448543254,-62.34467710514309,6772.078264896785,-8178.522716724625,-62.43711596716685,6782.7276783821535,-8182.344149971791,-62.3463528070306,0.0,0.0,1.0,25.0,0.0,9287.0,0.0,0.0,0.0,3739.0,0.0,0.0,0.0
9201.0,9287.0,3919.0,2104.0,95688.0,102406.0,6790.113890557107,-8198.15968681319,-62.35362225870904,6782.8140428068955,-8182.524448543254,-62.34467710514309,6790.029496116562,-8197.978347695162,-62.354298168784226,2.0,2.0,0.0,25.0,0.0,9393.0,18236.0,18746.0,0.0,9137.0,0.0,0.0,0.0
9288.0,9393.0,2066.0,2087.0,99745.0,95688.0,6799.053815386909,-8217.322636258425,-62.36192907661007,6790.113890557107,-8198.15968681319,-62.35362225870904,6798.969422861806,-8217.141299781866,-62.36060432177146,0.0,0.0,0.0,25.0,0.0,9404.0,0.0,0.0,0.0,9201.0,0.0,0.0,0.0
9394.0,9404.0,2064.0,2066.0,99852.0,99745.0,6799.957089364448,-8219.258812295926,-62.374399289284156,6799.053815386909,-8217.322636258425,-62.36192907661007,6799.872685494574,-8219.077474533819,-62.37407445561894,0.0,0.0,0.0,25.0,0.0,9517.0,0.0,0.0,0.0,9288.0,17840.0,0.0,0.0
9405.0,9517.0,2042.0,2064.0,95776.0,99852.0,6809.437588131759,-8239.578058847856,-62.44686193137841,6799.957089364448,-8219.258812295926,-62.374399289284156,6809.353217390815,-8239.397709346267,-62.4445377075408,2.0,2.0,0.0,25.0,0.0,9520.0,0.0,0.0,0.0,9394.0,17726.0,0.0,0.0
9518.0,9520.0,2041.0,3657.0,99864.0,95776.0,6809.617842169347,-8239.965476372256,-62.45055737985285,6809.437588131759,-8239.578058847856,-62.44686193137841,6809.533449401541,-8239.784151038917,-62.449231853691344,0.0,0.0,0.0,25.0,0.0,9525.0,17563.0,0.0,0.0,9405.0,0.0,0.0,0.0
9521.0,9525.0,2040.0,2041.0,99868.0,99864.0,6810.0407953300155,-8240.871154762033,-62.46218494004779,6809.617842169347,-8239.965476372256,-62.45055737985285,6809.956403604093,-8240.68979750763,-62.459859340664934,0.0,0.0,0.0,25.0,0.0,9606.0,17465.0,0.0,0.0,9518.0,0.0,0.0,0.0
9526.0,9606.0,2024.0,2040.0,99874.0,99868.0,6816.870947835097,-8255.5115641422,-62.517508895371066,6810.0407953300155,-8240.871154762033,-62.46218494004779,6816.786554885051,-8255.330227782899,-62.51618281296305,0.0,0.0,0.0,25.0,0.0,9704.0,0.0,0.0,0.0,9521.0,0.0,0.0,0.0
9607.0,9704.0,3104.0,2024.0,95890.0,99874.0,6825.1325313700945,-8273.216859724314,-62.55240015645404,6816.870947835097,-8255.5115641422,-62.517508895371066,6825.0471318559175,-8273.035522570726,-62.55207238356206,2.0,2.0,0.0,25.0,0.0,9756.0,15184.0,0.0,0.0,9526.0,16975.0,0.0,0.0
9705.0,9756.0,1994.0,3104.0,106367.0,95890.0,6832.292243549209,-8280.275812263479,-62.62526963116579,6825.1325313700945,-8273.216859724314,-62.55240015645404,6832.112654440095,-8280.188251323756,-62.624963092339385,0.0,0.0,2.0,25.0,0.0,9761.0,0.0,0.0,0.0,9607.0,0.0,0.0,0.0
9757.0,9761.0,1993.0,1994.0,99956.0,106367.0,6833.154443162223,-8280.779330821024,-62.631849913681435,6832.292243549209,-8280.275812263479,-62.62526963116579,6832.982604369148,-8280.678633485615,-62.63053449678182,0.0,0.0,0.0,25.0,0.0,14066.0,9811.0,0.0,0.0,9705.0,10653.0,0.0,0.0
9762.0,9811.0,1983.0,1993.0,99962.0,99956.0,6836.400090088574,-8289.5547020149,-62.65178455702471,6833.154443162223,-8280.779330821024,-62.631849913681435,6836.4413841584155,-8289.359011665869,-62.650573140915185,0.0,0.0,0.0,25.0,0.0,9826.0,0.0,0.0,0.0,13975.0,9757.0,0.0,0.0
9812.0,9826.0,1980.0,1983.0,100013.0,99962.0,6835.082130556886,-8292.22865821428,-62.648866677449405,6836.400090088574,-8289.5547020149,-62.65178455702471,6835.191931764711,-8292.061641489894,-62.64776601962785,0.0,0.0,0.0,25.0,0.0,9876.0,0.0,0.0,0.0,13922.0,9762.0,0.0,0.0
9827.0,9876.0,1969.0,1980.0,100029.0,100013.0,6826.231213953943,-8295.022898504816,-62.666044992727166,6835.082130556886,-8292.22865821428,-62.648866677449405,6826.425055091358,-8295.072213275995,-62.666316819246276,0.0,0.0,0.0,25.0,0.0,13358.0,9936.0,0.0,0.0,14217.0,9812.0,0.0,0.0
9877.0,9936.0,1957.0,1969.0,100080.0,100029.0,6820.934104320143,-8285.495558525821,-62.63093289147082,6826.231213953943,-8295.022898504816,-62.666044992727166,6820.898834190822,-8285.69217896153,-62.63015194039508,0.0,0.0,0.0,25.0,0.0,9987.0,10724.0,0.0,0.0,9827.0,0.0,0.0,0.0
9937.0,9987.0,1947.0,1957.0,106420.0,100080.0,6819.987167169769,-8275.741165329504,-62.54419093376055,6820.934104320143,-8285.495558525821,-62.63093289147082,6820.06759940649,-8275.924593902786,-62.54751613983353,0.0,0.0,2.0,25.0,0.0,10086.0,0.0,0.0,0.0,9877.0,13785.0,0.0,0.0
9988.0,10086.0,3600.0,1947.0,95989.0,106420.0,6811.676708938716,-8257.934913033036,-62.47511568211121,6819.987167169769,-8275.741165329504,-62.54419093376055,6811.761113165129,-8258.116250717692,-62.47544178292719,2.0,2.0,0.0,25.0,0.0,10088.0,17308.0,0.0,0.0,9937.0,15126.0,0.0,0.0
10087.0,10088.0,1927.0,3600.0,100141.0,95989.0,6811.54126156908,-8257.643574671156,-62.474591945941484,6811.676708938716,-8257.934913033036,-62.47511568211121,6811.625624311273,-8257.823915683704,-62.47491669559622,0.0,0.0,0.0,25.0,0.0,10168.0,17725.0,0.0,0.0,9988.0,0.0,0.0,0.0
10089.0,10168.0,1911.0,1927.0,100144.0,100141.0,6804.777865407431,-8243.1527702094,-62.461534376758664,6811.54126156908,-8257.643574671156,-62.474591945941484,6804.863234346813,-8243.333089957941,-62.46085966696228,0.0,0.0,0.0,25.0,0.0,10175.0,0.0,0.0,0.0,10087.0,0.0,0.0,0.0
10169.0,10175.0,1910.0,1911.0,100225.0,100144.0,6804.219450496911,-8241.955779357268,-62.46338401763387,6804.777865407431,-8243.1527702094,-62.461534376758664,6804.303813052037,-8242.136098265744,-62.46370819364574,0.0,0.0,0.0,25.0,0.0,10287.0,0.0,0.0,0.0,10089.0,17096.0,0.0,0.0
10176.0,10287.0,3944.0,1910.0,96089.0,100225.0,6794.787972547002,-8221.746554868667,-62.407116290504746,6804.219450496911,-8241.955779357268,-62.46338401763387,6794.872364603987,-8221.926905747696,-62.40843984385765,2.0,2.0,0.0,25.0,0.0,10289.0,0.0,0.0,0.0,10169.0,0.0,0.0,0.0
10288.0,10289.0,1887.0,3771.0,100233.0,96089.0,6794.633810991109,-8221.416612380464,-62.40352462488181,6794.787972547002,-8221.746554868667,-62.407116290504746,6794.719176494456,-8221.596939375799,-62.40584917502838,0.0,0.0,0.0,25.0,0.0,10394.0,18857.0,18082.0,0.0,10176.0,0.0,0.0,0.0
10290.0,10394.0,1866.0,1887.0,100236.0,100233.0,6785.758600289233,-8202.396464090509,-62.3474649798095,6794.633810991109,-8221.416612380464,-62.40352462488181,6785.842995766584,-8202.577804524726,-62.34578914311487,0.0,0.0,0.0,25.0,0.0,10404.0,0.0,0.0,0.0,10288.0,0.0,0.0,0.0
10395.0,10404.0,1864.0,1866.0,100342.0,100236.0,6784.923060608498,-8200.606878907234,-62.37126344306262,6785.758600289233,-8202.396464090509,-62.3474649798095,6785.00746632011,-8200.788219341306,-62.36958755665182,0.0,0.0,0.0,25.0,0.0,10491.0,0.0,0.0,0.0,10290.0,18550.0,0.0,0.0
10405.0,10491.0,2981.0,1864.0,96202.0,100342.0,6777.59780886528,-8184.897133602248,-62.368195117679534,6784.923060608498,-8200.606878907234,-62.37126344306262,6777.679219491462,-8185.079527488445,-62.3665168591142,2.0,2.0,0.0,25.0,0.0,10553.0,14706.0,0.0,0.0,10395.0,18439.0,0.0,0.0
10492.0,10553.0,734.0,2981.0,97920.0,96202.0,6781.136095143576,-8174.299075167468,-62.44729213649316,6777.59780886528,-8184.897133602248,-62.368195117679534,6780.963034076319,-8174.399287562864,-62.44723733976434,0.0,0.0,1.0,25.0,0.0,3849.0,0.0,0.0,0.0,10405.0,0.0,0.0,0.0
10554.0,10573.0,2135.0,1666.0,100353.0,99520.0,6819.347498388166,-8281.357123250513,-62.59083454871916,6817.823255763356,-8284.913609083507,-62.614848642490415,6819.245782756042,-8281.529008917987,-62.59195019321169,0.0,0.0,0.0,25.0,0.0,15155.0,10633.0,0.0,0.0,8517.0,0.0,0.0,0.0
10574.0,10633.0,2123.0,2135.0,100374.0,100353.0,6829.604446671681,-8276.317102885365,-62.60322769152026,6819.347498388166,-8281.357123250513,-62.59083454871916,6829.404379714764,-8276.309909386364,-62.60100419162518,0.0,0.0,0.0,25.0,0.0,10652.0,0.0,0.0,0.0,10554.0,0.0,0.0,0.0
10634.0,10652.0,1718.0,2123.0,106290.0,100374.0,6833.149523092512,-8277.18475232809,-62.61715453064835,6829.604446671681,-8276.317102885365,-62.60322769152026,6832.963243147455,-8277.114304326897,-62.616863166608255,0.0,0.0,0.0,25.0,0.0,8291.0,0.0,0.0,0.0,15156.0,10574.0,0.0,0.0
10653.0,10724.0,1994.0,1957.0,106367.0,100080.0,6832.292243549209,-8280.275812263479,-62.62526963116579,6820.934104320143,-8285.495558525821,-62.63093289147082,6832.106884541971,-8280.200347147258,-62.62497269905771,0.0,0.0,0.0,25.0,0.0,9761.0,0.0,0.0,0.0,13785.0,9877.0,0.0,0.0
10725.0,10798.0,2227.0,2242.0,102534.0,97340.0,6825.967306495197,-8243.69899727099,-62.515874458172675,6831.451336997696,-8231.742812658686,-62.47722050637094,6826.148665964258,-8243.614597389342,-62.513958798483145,0.0,0.0,1.0,25.0,0.0,10822.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0
10799.0,10822.0,3551.0,2227.0,92177.0,102534.0,6821.6807314388025,-8245.7012697516,-62.522892405523635,6825.967306495197,-8243.69899727099,-62.515874458172675,6821.862066786489,-8245.615880415131,-62.52397529150221,1.0,1.0,0.0,25.0,1.0,10845.0,17095.0,0.0,0.0,10725.0,14849.0,14820.0,0.0
10823.0,10845.0,2218.0,3551.0,100528.0,92177.0,6817.654799219778,-8247.580734471037,-62.4840326245926,6821.6807314388025,-8245.7012697516,-62.522892405523635,6817.835128690703,-8247.496329956575,-62.48611557809227,0.0,0.0,0.0,25.0,0.0,10930.0,17170.0,0.0,0.0,10799.0,0.0,0.0,0.0
10846.0,10930.0,2201.0,2218.0,100552.0,100528.0,6802.259274710474,-8254.768992118108,-62.55595085440382,6817.654799219778,-8247.580734471037,-62.4840326245926,6802.440605795806,-8254.684595143883,-62.552034345359516,0.0,0.0,0.0,25.0,0.0,10937.0,0.0,0.0,0.0,10823.0,0.0,0.0,0.0
10931.0,10937.0,2200.0,2201.0,100638.0,100552.0,6801.132630021448,-8255.295045121451,-62.57343442715046,6802.259274710474,-8254.768992118108,-62.55595085440382,6801.313958986932,-8255.210645558705,-62.571517876593134,0.0,0.0,0.0,25.0,0.0,10972.0,0.0,0.0,0.0,10846.0,17376.0,17253.0,0.0
10938.0,10972.0,2193.0,3579.0,92202.0,100638.0,6794.877133380079,-8258.216183678147,-62.59057177331988,6801.132630021448,-8255.295045121451,-62.57343442715046,6795.0584705412375,-8258.131781584923,-62.5906550123068,1.0,1.0,0.0,25.0,1.0,10977.0,16146.0,0.0,0.0,10931.0,17211.0,0.0,0.0
10973.0,10977.0,2192.0,2193.0,100646.0,92202.0,6794.109184095676,-8258.575563918328,-62.58822185216559,6794.877133380079,-8258.216183678147,-62.59057177331988,6794.2905197572945,-8258.490174914541,-62.589303781435774,0.0,0.0,0.0,25.0,0.0,11054.0,15816.0,0.0,0.0,10938.0,0.0,0.0,0.0
10978.0,11054.0,2177.0,2192.0,100652.0,100646.0,6780.299231054936,-8265.023264437561,-62.54692899622523,6794.109184095676,-8258.575563918328,-62.58822185216559,6780.480568385415,-8264.938873594825,-62.547011745125474,0.0,0.0,0.0,25.0,0.0,11088.0,0.0,0.0,0.0,10973.0,0.0,0.0,0.0
11055.0,11088.0,2170.0,3341.0,92238.0,100652.0,6774.163618811713,-8267.888160706949,-62.555145204931705,6780.299231054936,-8265.023264437561,-62.54692899622523,6774.344986994368,-8267.80379207385,-62.555227804349215,1.0,1.0,0.0,25.0,1.0,11093.0,0.0,0.0,0.0,10978.0,16194.0,16147.0,0.0
11089.0,11093.0,2169.0,2170.0,100730.0,92238.0,6773.279751611411,-8268.299716490877,-62.554743280361436,6774.163618811713,-8267.888160706949,-62.555145204931705,6773.4610787656675,-8268.215325737552,-62.55482577687371,0.0,0.0,0.0,25.0,0.0,14404.0,11162.0,0.0,0.0,11055.0,0.0,0.0,0.0
11094.0,11162.0,421.0,2169.0,97575.0,100730.0,6761.565411608947,-8264.138654090963,-62.563899519228926,6773.279751611411,-8268.299716490877,-62.554743280361436,6761.663649266602,-8264.312730823689,-62.56523033580697,0.0,0.0,1.0,25.0,0.0,3210.0,0.0,0.0,0.0,11089.0,0.0,0.0,0.0
11163.0,11233.0,2316.0,2330.0,102679.0,90652.0,6772.691661275628,-8264.898105417291,-62.53968740495384,6767.1548903354715,-8276.123588839375,-62.56444526902396,6772.510334165092,-8264.982507236173,-62.53960490058216,0.0,0.0,1.0,25.0,0.0,11268.0,0.0,0.0,0.0,2984.0,0.0,0.0,0.0
11234.0,11268.0,3273.0,2316.0,92273.0,102679.0,6778.859999604614,-8262.018623721508,-62.5124868753428,6772.691661275628,-8264.898105417291,-62.53968740495384,6778.678661241779,-8262.103024317152,-62.513404145323875,1.0,1.0,0.0,25.0,1.0,11349.0,15893.0,16071.0,0.0,11163.0,14405.0,0.0,0.0
11269.0,11349.0,2293.0,2309.0,100736.0,92273.0,6793.456732512199,-8255.204147293667,-62.58314005109696,6778.859999604614,-8262.018623721508,-62.5124868753428,6793.276390417654,-8255.28853784438,-62.583057861541874,0.0,0.0,0.0,25.0,0.0,11384.0,0.0,0.0,0.0,11234.0,0.0,0.0,0.0
11350.0,11384.0,2286.0,2293.0,92309.0,100736.0,6799.701341035823,-8252.289221073617,-62.56199917264894,6793.456732512199,-8255.204147293667,-62.58314005109696,6799.52001316308,-8252.373621918468,-62.56291573267117,1.0,1.0,0.0,25.0,1.0,11405.0,17210.0,0.0,0.0,11269.0,15945.0,15894.0,0.0
11385.0,11405.0,2282.0,2286.0,100818.0,92309.0,6803.3647083631495,-8250.579689051763,-62.51168051833656,6799.701341035823,-8252.289221073617,-62.56199917264894,6803.183378397095,-8250.664087341444,-62.51459694873347,0.0,0.0,0.0,25.0,0.0,11490.0,17055.0,0.0,0.0,11350.0,0.0,0.0,0.0
11406.0,11490.0,2265.0,2282.0,100840.0,100818.0,6818.760208106523,-8243.39236445491,-62.487770953646304,6803.3647083631495,-8250.579689051763,-62.51168051833656,6818.578881510897,-8243.476766832615,-62.48768685484083,0.0,0.0,0.0,25.0,0.0,11495.0,0.0,0.0,0.0,11385.0,0.0,0.0,0.0
11491.0,11495.0,2264.0,2265.0,100926.0,100840.0,6819.665876360448,-8242.969400577322,-62.488189271412466,6818.760208106523,-8243.39236445491,-62.487770953646304,6819.484539960347,-8243.054788588226,-62.488106411622994,0.0,0.0,0.0,25.0,0.0,11499.0,0.0,0.0,0.0,11406.0,17510.0,0.0,0.0
11496.0,11499.0,3636.0,2264.0,100932.0,100926.0,6820.2762750784705,-8242.684979184038,-62.48747213416482,6819.665876360448,-8242.969400577322,-62.488189271412466,6820.094948497291,-8242.769381579707,-62.487387983494955,0.0,0.0,0.0,25.0,0.0,11524.0,0.0,0.0,0.0,11491.0,17631.0,0.0,0.0
11500.0,11524.0,3012.0,3636.0,92345.0,100932.0,6824.633217790407,-8240.651391386633,-62.479488778963514,6820.2762750784705,-8242.684979184038,-62.48747213416482,6824.451891257856,-8240.735793834881,-62.479404476986474,1.0,1.0,0.0,25.0,1.0,11598.0,14819.0,0.0,0.0,11496.0,17466.0,0.0,0.0
11525.0,11598.0,2244.0,3012.0,97273.0,92345.0,6837.096129123067,-8243.853600817058,-62.50398909206751,6824.633217790407,-8240.651391386633,-62.479488778963514,6837.001848398788,-8243.677472710617,-62.50365924947937,0.0,0.0,1.0,25.0,0.0,2301.0,0.0,0.0,0.0,11500.0,0.0,0.0,0.0
11599.0,11646.0,2405.0,2415.0,106472.0,89838.0,6752.691997951952,-8221.616220993024,-62.460263533535,6744.553720987982,-8219.801729159062,-62.45630613050207,6752.510672304434,-8221.700623871253,-62.45918102355927,0.0,0.0,2.0,25.0,0.0,11680.0,0.0,0.0,0.0,682.0,0.0,0.0,0.0
11647.0,11680.0,3401.0,2405.0,94418.0,106472.0,6758.770965809926,-8218.770344831344,-62.474012245415,6752.691997951952,-8221.616220993024,-62.460263533535,6758.5906034323225,-8218.854723906059,-62.47393051470726,2.0,1.0,2.0,25.0,0.0,11686.0,16427.0,0.0,0.0,11599.0,0.0,0.0,0.0
11681.0,11686.0,2397.0,2398.0,100937.0,94418.0,6759.802437104547,-8218.28704308926,-62.471478798195676,6758.770965809926,-8218.770344831344,-62.474012245415,6759.621131441612,-8218.372430366579,-62.47139733912036,0.0,0.0,0.0,25.0,0.0,19015.0,11752.0,0.0,0.0,11647.0,0.0,0.0,0.0
11687.0,11752.0,2384.0,2397.0,100944.0,100937.0,6771.570024402551,-8212.778698574408,-62.41882287049066,6759.802437104547,-8218.28704308926,-62.471478798195676,6771.388724186124,-8212.864125689368,-62.413741054294405,0.0,0.0,0.0,25.0,0.0,11765.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0
11753.0,11765.0,2382.0,2384.0,101011.0,100944.0,6773.876703138923,-8211.69844624386,-62.45887293140504,6771.570024402551,-8212.778698574408,-62.41882287049066,6773.696393735556,-8211.783834538901,-62.457792041574066,0.0,0.0,0.0,25.0,0.0,11796.0,0.0,0.0,0.0,11687.0,16861.0,0.0,0.0
11766.0,11796.0,3850.0,2381.0,94292.0,101011.0,6779.341398014742,-8209.141141355976,-62.426366935836995,6773.876703138923,-8211.69844624386,-62.45887293140504,6779.160030576729,-8209.22554327966,-62.426283458645685,2.0,1.0,0.0,25.0,0.0,11894.0,17954.0,18438.0,0.0,11753.0,0.0,0.0,0.0
11797.0,11894.0,2356.0,3741.0,101025.0,94292.0,6796.914428049296,-8200.914115473546,-62.3774213940369,6779.341398014742,-8209.141141355976,-62.426366935836995,6796.733094763068,-8200.998488252202,-62.37433730026896,0.0,0.0,0.0,25.0,0.0,11911.0,0.0,0.0,0.0,11766.0,0.0,0.0,0.0
11895.0,11911.0,2353.0,2356.0,101124.0,101025.0,6799.89095489562,-8199.521304552842,-62.42579247476624,6796.914428049296,-8200.914115473546,-62.3774213940369,6799.709619514928,-8199.60567478135,-62.42470827648094,0.0,0.0,0.0,25.0,0.0,11937.0,0.0,0.0,0.0,11797.0,18706.0,0.0,0.0
11912.0,11937.0,2988.0,2353.0,94324.0,101124.0,6804.463964158428,-8197.389639522928,-62.42591272358686,6799.89095489562,-8199.521304552842,-62.42579247476624,6804.280542518407,-8197.47007676719,-62.42682106425946,2.0,1.0,0.0,25.0,0.0,12016.0,14733.0,0.0,0.0,11895.0,18665.0,0.0,0.0
11938.0,12016.0,677.0,2988.0,97978.0,94324.0,6817.69441104016,-8202.222751401096,-62.44327977786588,6804.463964158428,-8197.389639522928,-62.42591272358686,6817.600097430011,-8202.045601750888,-62.444950026218976,0.0,0.0,1.0,25.0,0.0,4126.0,0.0,0.0,0.0,11912.0,0.0,0.0,0.0
12017.0,12091.0,2489.0,828.0,102906.0,97654.0,6754.038384936117,-8224.569723990358,-62.42351597018205,6749.00610894878,-8237.21009496934,-62.48958889177038,6753.860159887608,-8224.660061352186,-62.422444435174384,0.0,0.0,1.0,25.0,0.0,12125.0,0.0,0.0,0.0,3321.0,0.0,0.0,0.0
12092.0,12125.0,3413.0,2489.0,96416.0,102906.0,6760.128120623938,-8221.713678058042,-62.427262854186665,6754.038384936117,-8224.569723990358,-62.42351597018205,6759.946825175637,-8221.799065335164,-62.427181444442795,2.0,2.0,1.0,25.0,0.0,12206.0,16524.0,16741.0,0.0,12017.0,0.0,0.0,0.0
