6855.15,-8296.56,-62.3431,6855.19,-8296.37,-62.3409,
6837.95,-8290.41,-62.6406,6837.99,-8290.27,-62.6414,
6855.15,-8296.56,-62.3431,6855.19,-8296.37,-62.3409,
6837.95,-8290.41,-62.6406,6837.99,-8290.27,-62.6414,
6855.15,-8296.56,-62.3431,6855.19,-8296.37,-62.3409,
6838.02,-8284.6,-62.662,6837.95,-8284.41,-62.6557,
6856.86,-8274.69,-62.4693,6856.78,-8274.51,-62.472,
6837.67,-8283.66,-62.6315,6837.58,-8283.48,-62.6311,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6837.41,-8283.12,-62.6305,6837.32,-8282.94,-62.6301,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6836.92,-8282.26,-62.6288,6836.81,-8282.09,-62.6285,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6836.58,-8281.76,-62.6278,6836.45,-8281.61,-62.6275,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6836.19,-8281.3,-62.6268,6836.13,-8281.23,-62.6266,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6835.42,-8280.52,-62.6259,6835.27,-8280.39,-62.6246,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6834.97,-8280.13,-62.6239,6834.82,-8280,-62.6236,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6834.51,-8279.74,-62.6209,6834.35,-8279.62,-62.6196,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6833.87,-8279.27,-62.6156,6833.69,-8279.17,-62.6143,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6833.35,-8278.96,-62.6117,6833.18,-8278.86,-62.6104,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6833.18,-8278.86,-62.6104,6833.01,-8278.76,-62.6101,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6799.05,-8326.56,-62.6923,6798.88,-8326.45,-62.695,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6799.05,-8326.56,-62.6923,6798.88,-8326.45,-62.695,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6799.05,-8326.56,-62.6923,6798.88,-8326.45,-62.695,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6799.05,-8326.56,-62.6923,6798.88,-8326.45,-62.695,
6856.44,-8273.79,-62.4817,6856.36,-8273.61,-62.4844,
6799.05,-8326.56,-62.6923,6798.88,-8326.45,-62.695,
6830.07,-8272.33,-62.6285,6829.98,-8272.15,-62.6282,
6827.11,-8273.65,-62.5701,6827.02,-8273.47,-62.5697,
6829.9,-8271.97,-62.6269,6829.81,-8271.79,-62.6265,
6827.02,-8273.47,-62.5697,6826.93,-8273.29,-62.5694,
6829.64,-8271.43,-62.6249,6829.56,-8271.25,-62.6246,
6826.76,-8272.93,-62.5688,6826.68,-8272.75,-62.5684,
6828.88,-8269.8,-62.618,6828.8,-8269.62,-62.6176,
6825.99,-8271.3,-62.5658,6825.9,-8271.12,-62.5665,
6828.46,-8268.89,-62.6143,6828.37,-8268.71,-62.614,
6825.56,-8270.4,-62.5652,6825.48,-8270.22,-62.5649,
6828.03,-8267.99,-62.6107,6827.95,-8267.81,-62.6104,
6825.09,-8269.4,-62.5634,6825.01,-8269.21,-62.5631,
6827.61,-8267.08,-62.6071,6827.52,-8266.9,-62.6067,
6824.68,-8268.49,-62.5617,6824.59,-8268.31,-62.5624,
6827.19,-8266.18,-62.6034,6827.1,-8266,-62.6031,
6824.26,-8267.58,-62.5611,6824.18,-8267.4,-62.5608,
6826.76,-8265.27,-62.6018,6826.68,-8265.09,-62.6025,
6823.84,-8266.67,-62.5595,6823.76,-8266.49,-62.5592,
6826.25,-8264.19,-62.6008,6826.17,-8264.01,-62.6005,
6823.37,-8265.66,-62.5587,6823.29,-8265.48,-62.5583,
6825.83,-8263.28,-62.6002,6825.75,-8263.1,-62.5999,
6822.94,-8264.75,-62.557,6822.86,-8264.57,-62.5567,
6825.32,-8262.2,-62.5992,6825.24,-8262.01,-62.5989,
6822.43,-8263.67,-62.5551,6822.34,-8263.49,-62.5547,
6824.81,-8261.11,-62.5973,6824.73,-8260.93,-62.597,
6821.91,-8262.59,-62.5531,6821.85,-8262.46,-62.5529,
6824.31,-8260.02,-62.5963,6824.22,-8259.84,-62.597,
6821.43,-8261.55,-62.5522,6821.34,-8261.37,-62.5519,
6823.8,-8258.94,-62.5974,6823.71,-8258.76,-62.598,
6820.83,-8260.29,-62.55,6820.75,-8260.1,-62.5496,
6823.2,-8257.67,-62.5991,6823.12,-8257.49,-62.5998,
6820.32,-8259.2,-62.548,6820.24,-8259.02,-62.5477,
6822.61,-8256.4,-62.6008,6822.52,-8256.22,-62.6015,
6819.68,-8257.82,-62.5465,6819.6,-8257.64,-62.5462,
6822.01,-8255.14,-62.5995,6821.93,-8254.96,-62.5982,
6819.1,-8256.55,-62.5452,6819.02,-8256.37,-62.5449,
6821.43,-8253.87,-62.5932,6821.34,-8253.69,-62.5919,
6818.52,-8255.27,-62.543,6818.44,-8255.09,-62.5426,
6836.07,-8245.27,-62.4707,6835.98,-8245.09,-62.4704,
6815.38,-8256.19,-62.4978,6815.29,-8256.01,-62.4955,
6835.65,-8244.37,-62.4691,6835.64,-8244.35,-62.4691,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6840.65,-8239.91,-62.6167,6840.56,-8239.73,-62.6163,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6840.06,-8238.64,-62.6174,6839.97,-8238.46,-62.6171,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6839.3,-8237.01,-62.6175,6839.21,-8236.83,-62.6181,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6838.62,-8235.56,-62.6189,6838.54,-8235.38,-62.6185,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6837.95,-8234.11,-62.6183,6837.86,-8233.93,-62.6179,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6837.19,-8232.48,-62.6093,6837.11,-8232.3,-62.608,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6836.52,-8231.03,-62.6007,6836.44,-8230.84,-62.6004,
6773.09,-8273.7,-62.6126,6773.01,-8273.52,-62.6163,
6829.95,-8232.17,-62.4462,6829.86,-8231.99,-62.4458,
6811.48,-8240.07,-62.4967,6811.39,-8239.89,-62.4933,
6829.18,-8230.55,-62.4432,6829.1,-8230.37,-62.4429,
6811.06,-8239.16,-62.48,6810.97,-8238.98,-62.4767,
6828.42,-8228.92,-62.4403,6828.33,-8228.74,-62.44,
6810.21,-8237.35,-62.4468,6810.13,-8237.17,-62.4435,
6827.66,-8227.29,-62.4374,6827.57,-8227.11,-62.4371,
6809.45,-8235.71,-62.4319,6809.36,-8235.53,-62.4315,
6826.98,-8225.84,-62.4358,6826.9,-8225.66,-62.4355,
6808.77,-8234.27,-62.4343,6808.69,-8234.09,-62.4349,
6826.31,-8224.39,-62.4342,6826.23,-8224.2,-62.4339,
6808.09,-8232.82,-62.4367,6808.01,-8232.64,-62.4373,
6825.56,-8222.75,-62.4343,6825.47,-8222.57,-62.4339,
6807.41,-8231.37,-62.4401,6807.33,-8231.19,-62.4397,
6824.8,-8221.12,-62.4343,6824.72,-8220.94,-62.434,
6806.6,-8229.63,-62.4449,6806.52,-8229.45,-62.4456,
6824.13,-8219.67,-62.4287,6824.04,-8219.49,-62.4284,
6805.92,-8228.18,-62.4503,6805.84,-8228,-62.451,
6823.37,-8218.04,-62.4188,6823.28,-8217.86,-62.4185,
6805.12,-8226.45,-62.4402,6805.04,-8226.27,-62.4379,
6822.69,-8216.59,-62.4102,6822.6,-8216.41,-62.4089,
6804.53,-8225.18,-62.4259,6804.45,-8225,-62.4236,
6822.01,-8215.15,-62.4016,6821.92,-8214.96,-62.4003,
6803.86,-8223.73,-62.4104,6803.77,-8223.55,-62.408,
6821.33,-8213.7,-62.393,6821.24,-8213.52,-62.3917,
6803.2,-8222.31,-62.3948,6803.12,-8222.13,-62.3945,
6820.74,-8212.43,-62.3827,6820.66,-8212.25,-62.3814,
6802.53,-8220.86,-62.3972,6802.45,-8220.68,-62.3979,
6820.24,-8211.34,-62.3728,6820.15,-8211.16,-62.3715,
6802.03,-8219.77,-62.4003,6801.94,-8219.59,-62.3999,
6819.65,-8210.07,-62.3625,6819.57,-8209.89,-62.3612,
6801.52,-8218.68,-62.4023,6801.45,-8218.52,-62.403,
6819.07,-8208.8,-62.3522,6818.98,-8208.62,-62.3509,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6818.73,-8208.07,-62.347,6818.72,-8208.06,-62.3469,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6823.78,-8203.66,-62.5377,6823.7,-8203.48,-62.5383,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6823.19,-8202.4,-62.5364,6823.1,-8202.21,-62.5361,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6822.68,-8201.31,-62.5254,6822.59,-8201.13,-62.5251,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6822.17,-8200.22,-62.5275,6822.08,-8200.04,-62.5272,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6821.83,-8199.5,-62.5282,6821.74,-8199.32,-62.5289,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6821.23,-8198.24,-62.5309,6821.15,-8198.05,-62.5306,
6773.38,-8230.95,-62.5053,6773.37,-8230.91,-62.5052,
6808.78,-8202.52,-62.3582,6808.71,-8202.34,-62.3588,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6808.71,-8202.34,-62.3588,6808.63,-8202.15,-62.3595,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6819.87,-8195.34,-62.5257,6819.78,-8195.16,-62.5254,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6819.53,-8194.62,-62.5234,6819.44,-8194.44,-62.5231,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6819.01,-8193.54,-62.5205,6818.93,-8193.36,-62.5201,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6818.5,-8192.45,-62.5175,6818.41,-8192.27,-62.5172,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6818.06,-8191.55,-62.5149,6817.98,-8191.37,-62.5136,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6817.63,-8190.65,-62.5113,6817.55,-8190.47,-62.5099,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6817.29,-8189.93,-62.508,6817.2,-8189.75,-62.5076,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6816.76,-8188.85,-62.495,6816.68,-8188.67,-62.4927,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6810.58,-8190.73,-62.3688,6810.5,-8190.55,-62.3685,
6762.25,-8223.81,-62.3802,6762.25,-8223.79,-62.3802,
6791.85,-8198.14,-62.3844,6791.77,-8197.96,-62.3841,
6768.19,-8208.79,-62.5021,6768.1,-8208.61,-62.5038,
6791.69,-8197.78,-62.3848,6791.6,-8197.6,-62.3855,
6788.58,-8198.81,-62.3168,6788.5,-8198.63,-62.3195,
6791.27,-8196.87,-62.3862,6791.18,-8196.69,-62.3869,
6788.33,-8198.27,-62.3249,6788.25,-8198.09,-62.3265,
6790.76,-8195.78,-62.3892,6790.68,-8195.6,-62.3889,
6787.84,-8197.18,-62.3399,6787.75,-8197,-62.3426,
6790.34,-8194.88,-62.3916,6790.26,-8194.69,-62.3923,
6787.42,-8196.27,-62.3473,6787.33,-8196.09,-62.348,
6789.92,-8193.97,-62.394,6789.84,-8193.79,-62.3947,
6787,-8195.36,-62.3527,6786.91,-8195.18,-62.3534,
6789.5,-8193.06,-62.3974,6789.42,-8192.88,-62.3981,
6786.58,-8194.46,-62.3571,6786.49,-8194.27,-62.3588,
6789,-8191.97,-62.4004,6788.99,-8191.96,-62.4004,
6786.08,-8193.36,-62.3531,6786,-8193.18,-62.3518,
6788.65,-8191.23,-62.3911,6788.57,-8191.05,-62.3888,
6785.67,-8192.46,-62.3465,6785.58,-8192.27,-62.3462,
6788.23,-8190.32,-62.3795,6788.15,-8190.14,-62.3772,
6785.25,-8191.55,-62.3449,6785.16,-8191.37,-62.3456,
6787.81,-8189.42,-62.3679,6787.73,-8189.24,-62.3656,
6784.83,-8190.64,-62.3473,6784.74,-8190.46,-62.347,
6787.24,-8188.17,-62.3537,6787.15,-8187.99,-62.3533,
6784.32,-8189.55,-62.3493,6784.24,-8189.37,-62.349,
6786.82,-8187.27,-62.3521,6786.74,-8187.08,-62.3517,
6783.9,-8188.65,-62.3497,6783.82,-8188.46,-62.3484,
6786.4,-8186.36,-62.3504,6786.32,-8186.18,-62.3501,
6783.48,-8187.74,-62.3451,6783.4,-8187.56,-62.3438,
6785.98,-8185.45,-62.3488,6785.9,-8185.27,-62.3485,
6783.06,-8186.83,-62.3405,6782.98,-8186.65,-62.3402,
6785.65,-8184.73,-62.3475,6785.56,-8184.54,-62.3472,
6782.73,-8186.11,-62.3372,6782.64,-8185.93,-62.3369,
6785.23,-8183.82,-62.3459,6785.14,-8183.64,-62.3456,
6782.3,-8185.2,-62.3326,6782.22,-8185.02,-62.3333,
6784.81,-8182.91,-62.3443,6784.73,-8182.73,-62.344,
6781.87,-8184.3,-62.336,6781.78,-8184.12,-62.3366,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.42,-8183.41,-62.3423,6781.33,-8183.23,-62.344,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.15,-8182.87,-62.3464,6781.15,-8182.86,-62.3463,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6776.28,-8212.34,-62.4173,6776.28,-8212.34,-62.4173,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6776.28,-8212.34,-62.4173,6776.28,-8212.34,-62.4173,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6776.28,-8212.34,-62.4173,6776.28,-8212.34,-62.4173,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.63,-8213.48,-62.3594,6781.44,-8213.54,-62.3603,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6781.63,-8213.48,-62.3594,6781.44,-8213.54,-62.3603,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6835.41,-8313.04,-62.6524,6835.23,-8313.13,-62.6534,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6835.59,-8312.95,-62.6505,6835.41,-8313.04,-62.6524,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6835.41,-8313.04,-62.6524,6835.23,-8313.13,-62.6534,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6834.15,-8313.65,-62.6609,6833.97,-8313.74,-62.6628,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6833.43,-8314,-62.6666,6833.25,-8314.09,-62.6675,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6832.35,-8314.52,-62.6741,6832.17,-8314.61,-62.676,
6784.39,-8182,-62.3427,6784.32,-8181.85,-62.3444,
6779.31,-8207.32,-62.489,6779.13,-8207.4,-62.4859,
6765.3,-8179.94,-62.4388,6765.12,-8180.02,-62.4447,
6779.13,-8207.4,-62.4859,6778.95,-8207.49,-62.4818,
6765.3,-8179.94,-62.4388,6765.12,-8180.02,-62.4447,
6766.55,-8182.82,-62.4268,6766.37,-8182.9,-62.4267,
6764.03,-8180.53,-62.4672,6763.85,-8180.61,-62.4661,
6765.46,-8183.32,-62.4263,6765.28,-8183.41,-62.4262,
6762.95,-8181.04,-62.4647,6762.77,-8181.12,-62.4646,
6764.38,-8183.83,-62.4248,6764.2,-8183.91,-62.4247,
6761.86,-8181.55,-62.4622,6761.68,-8181.63,-62.4621,
6763.29,-8184.34,-62.4243,6763.11,-8184.42,-62.4242,
